"record_id","county","county_type","year","month","month_num","assessment_month_std","assessment_period","assessment_date","gam_caseload_6_59","sam_caseload_6_59","mam_caseload_6_59","pregnant_breastfeeding_women_caseload","sam_rate","mam_rate","sam_prop","rainy_season_measured","rainy_season","climate_year","months_since_season_end","year_season","total_rainfall","mean_rainfall","rainfall_cv","max_rainfall","min_rainfall","rainfall_anomaly","rainfall_pct_normal","rainfall_ltm","rainfall_sd","mean_temp","max_temp","min_temp","temp_range","temp_anomaly","temp_ltm","mean_ndvi","max_ndvi","min_ndvi","ndvi_anomaly","ndvi_pct_normal","ndvi_ltm","mean_vci","min_vci","vci_anomaly","vci_ltm","mean_spei01","mean_spei02","mean_spei03","mean_spei06","min_spei03","drought_category","spei_category","multi_indicator_drought","drought_occurred","severe_drought","extreme_drought","veg_stress","current_rainfall","current_temp","current_ndvi","current_vci","rainfall_3m","rainfall_6m","rainfall_9m","rainfall_12m","temp_3m","temp_6m","ndvi_3m","ndvi_6m","vci_3m","vci_6m","spei03_3m","spei06_3m","low_rain_months_6m"
"Machakos_2025_Feb","Machakos","Semi-Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,5230,2615,2615,48,0.5,0.5,0.5,"OND","OND",2024,2,"2025_OND",227.400674819946,75.800224939982,1.34020719012738,192.737365722656,9.30657577514648,-0.0653963307997841,97.1092029687137,234.1700558424,103.513162583672,21.3696378072103,22.1808071136475,20.8794460296631,1.3013610839844,1.34657486956717,20.88429590861,0.528491328159968,0.621746301651001,0.382819026708603,1.38460185852664,114.840671982935,0.460195259253184,68.0539508660634,60.7838034629822,13.7204936146736,54.3334572513898,0.244299973050753,0.257524887720744,-0.770243764,0.127129320055246,-0.770243764,"Normal","Mild Drought","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Makueni_2025_Feb","Makueni","Semi-Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,9667,2900,6767,0,0.29998965552912,0.70001034447088,0.29998965552912,"OND","OND",2024,2,"2025_OND",135.211608409882,45.0705361366273,1.40112063233961,117.793464660645,4.08732461929321,-0.76863361896418,70.6246295021506,191.451069355011,73.1680992836588,23.1565723419189,23.8247814178467,22.5263404846191,1.2984409332276,1.76967506141929,22.3823580423991,0.497225006421407,0.652098774909973,0.352492123842239,0.517790010571856,105.962865189706,0.469244584441185,59.6174995104472,54.2319059371948,6.58443252245583,53.0330669879913,0.25791231294473,0.251956835389137,-1.20782657466667,0.089077850182851,-1.20782657466667,"Mild Drought","Moderate Drought","Single Indicator",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mandera_2025_Feb","Mandera","Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,75317,13694,61623,19548,0.181818181818182,0.818181818181818,0.181818181818182,"OND","OND",2024,2,"2025_OND",77.108677148819,25.7028923829397,1.3905606434408,66.8587799072266,2.46138882637024,-0.687231506380769,40.5883289790786,189.977461719513,164.23691801487,26.9916261037191,27.867603302002,26.3101463317871,1.5574569702149,1.34285827830593,26.1518208185832,0.392487307389577,0.473200738430023,0.31725862622261,0.100363441740647,102.660543087709,0.382315635184447,45.0426707665125,36.7343991994858,1.98607886830964,43.0565918982029,0.102311114470164,0.0649835976461571,-1.86581107,-0.245139881968498,-1.86581107,"Mild Drought","Severe Drought","Single Indicator",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marsabit_2025_Feb","Marsabit","Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,25945,4862,21083,9708,0.187396415494315,0.812603584505685,0.187396415494315,"OND","OND",2024,2,"2025_OND",90.4113131761551,30.1371043920517,1.46470277365073,80.9716110229492,1.49540197849274,-0.150476508120435,89.660467028441,100.837432786822,69.2873574812261,28.3874670664469,29.3881492614746,27.5073642730713,1.8807849884033,1.2860480960282,27.6595255533854,0.269782970348994,0.306138664484024,0.204020321369171,0.240687213982012,107.354936645233,0.251300013562044,42.6668713490168,40.8431053161621,7.68795244395733,34.9789189050595,0.14577250679334,0.139975965023041,-0.455462629666667,-0.409977808594704,-0.455462629666667,"Normal","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Meru_2025_Feb","Meru","Semi-Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,10093,3562,6531,60,0.352917863866046,0.647082136133954,0.352917863866046,"OND","OND",2024,2,"2025_OND",381.107902526855,127.035967508952,0.371921498219245,178.419448852539,85.4659118652344,0.232382378423107,107.430133215359,354.74953918457,113.426687174591,20.8148708343506,21.4772663116455,20.1213283538818,1.3559379577637,0.858471938977653,20.5570458730062,0.584823528925578,0.668327331542969,0.47838819026947,0.334306869039324,102.777550407497,0.569018746415774,59.988800684611,49.3636012077332,2.56009678045911,57.4287039041519,0.171343521215022,0.218976140022278,-0.133728335333333,0.0110855301221213,-0.133728335333333,"Normal","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Narok_2025_Feb","Narok","Semi-Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,8004,2001,6003,84,0.25,0.75,0.25,"OND","OND",2024,2,"2025_OND",356.599723815918,118.866574605306,0.613145248429803,202.576309204102,69.5040130615234,0.512339604731528,120.338757018092,296.329904556274,117.636463593765,18.720619837443,18.9140644073486,18.4150466918945,0.499017715454102,0.29188730442318,18.6299183527629,0.610662599404653,0.696660757064819,0.557082056999207,1.52401289397339,114.607939804353,0.532827481627464,74.9061067899068,68.1811451911926,18.5094124078751,56.3966943820318,0.488297293583552,0.661318947871527,0.438406653666667,-0.073772445321083,0.438406653666667,"Wet","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nyeri_2025_Feb","Nyeri","Semi-Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,1478,317,1161,142,0.21447902571042,0.785520974289581,0.21447902571042,"OND","OND",2024,2,"2025_OND",502.905387878418,167.635129292806,0.47162971459999,257.985626220703,111.130958557129,-0.157714357078243,94.6622038269904,531.263130950928,179.804448991547,14.8136227925619,15.1602411270142,14.527624130249,0.632616996765199,0.67957158904353,14.6317198117574,0.694323897361756,0.750889897346497,0.663012266159058,1.25303836769602,106.794009291679,0.650152477622032,74.2200473944346,71.7095077037811,7.48331566651662,66.736731727918,0.196225029726823,0.21004406735301,-0.0767519773333333,-0.0531440349295735,-0.0767519773333333,"Normal","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Samburu_2025_Feb","Samburu","Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,21279,3001,18278,4848,0.141031063489826,0.858968936510174,0.141031063489826,"OND","OND",2024,2,"2025_OND",99.3381671905518,33.1127223968506,1.05232558356007,72.9105911254883,8.08575820922852,-0.429862107768288,76.6636070171999,129.576693630219,70.344712625767,24.3720188140869,25.2389011383057,23.5139083862305,1.7249927520752,1.28492072652641,23.804937171936,0.437249074379603,0.48801600933075,0.376466453075409,0.697798758234336,111.437128256352,0.392372884353002,53.5095204909643,47.483566403389,10.7662742336591,42.7432462573051,0.193560029768074,0.208133255441984,-0.155312876,-0.194193599745631,-0.155312876,"Normal","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taita Taveta_2025_Feb","Taita Taveta","Semi-Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,4423,1671,2752,60,0.377797874745648,0.622202125254352,0.377797874745648,"OND","OND",2024,2,"2025_OND",118.046103477478,39.3487011591593,1.09465086567536,88.5425262451172,8.4061803817749,-0.552412601515249,74.8014457928915,157.812596035004,71.9869395601176,24.4133434295654,25.3810768127441,23.2779693603516,2.1031074523925,1.91834803173524,23.5776302337646,0.409791698058446,0.569984257221222,0.297538608312607,0.0309651054184891,100.663777726576,0.407089528441429,45.7450856765111,36.230331659317,1.13476927081744,44.6103164056937,0.329469392697016,0.332066396872203,-1.12899583566667,0.209361985325813,-1.12899583566667,"Mild Drought","Moderate Drought","Single Indicator",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tana River_2025_Feb","Tana River","Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,15914,2700,13214,4224,0.16966193288928,0.83033806711072,0.16966193288928,"OND","OND",2024,2,"2025_OND",124.673784732819,41.557928244273,1.40404394583118,108.919570922852,6.6808590888977,-0.291459573718485,86.2837190590797,144.492826795578,67.9992830906344,27.5827871958415,28.1035079956055,26.7372779846191,1.3662300109864,1.69387920113026,26.9104139328003,0.383539040883382,0.458318412303925,0.254447430372238,0.49238423387969,108.954324173026,0.352018190920353,49.7424383958181,36.6954207420349,6.10859215259551,43.6338462432226,0.237724726398786,0.288114269574483,-1.31732285,0.199769339213769,-1.31732285,"Normal","Moderate Drought","Single Indicator",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tharaka Nithi_2025_Feb","Tharaka Nithi","Semi-Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,1021,189,832,160,0.18511263467189,0.81488736532811,0.18511263467189,"OND","OND",2024,2,"2025_OND",294.096473693848,98.0321578979492,0.400249028302917,141.845443725586,66.1324768066406,-0.247349265427967,91.975417725286,319.755518341064,103.736085905981,23.8724505106608,24.6455917358398,23.0338592529297,1.6117324829101,1.28098546714315,23.3590302785238,0.56974724928538,0.659602522850037,0.441820025444031,0.249948129168494,101.786219732672,0.559748903910319,55.510734518369,39.562377333641,1.79670751094814,53.7140270074209,0.186685347929597,0.256381313006083,0.504840264666667,0.121826122204463,0.504840264666667,"Normal","Wet","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turkana_2025_Feb","Turkana","Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,86487,16313,70174,35148,0.188617942580966,0.811382057419034,0.188617942580966,"OND","OND",2024,2,"2025_OND",109.245872497559,36.4152908325196,0.876048198718392,72.3475036621094,11.4230937957764,-0.211105059233066,84.7360749406562,128.924867683649,93.218965275314,28.9546496073405,29.3070697784424,28.2747116088867,1.0323581695557,0.776533937018886,28.2729166030884,0.306261509656906,0.322138994932175,0.29227140545845,0.732104462934401,114.829849129393,0.266708971560001,55.1858226458232,53.9011776447296,13.3422743280729,41.8435483177503,0.106608798727393,0.0786249637603757,0.387341698,-0.519405156373977,0.387341698,"Normal","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wajir_2025_Feb","Wajir","Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,48876,10497,38379,20568,0.214767984286767,0.785232015713234,0.214767984286767,"OND","OND",2024,2,"2025_OND",90.109593629837,30.0365312099457,1.58236947606997,84.9177932739258,2.42067193984985,-0.485961473720551,62.5718856010055,144.009714210033,110.914390327146,28.2051734924316,29.1564025878906,27.7122421264648,1.4441604614258,1.33693320250778,27.5676063537598,0.318456570307413,0.363587528467178,0.249819159507751,-0.0154125311599705,99.5327571662224,0.319951520860195,36.9768857955933,29.7849774360657,-0.180004934469828,37.1568907300631,0.108959540724755,0.0506913835803669,-1.60018873233333,-0.363160118460655,-1.60018873233333,"Normal","Severe Drought","Single Indicator",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Pokot_2025_Feb","West Pokot","Semi-Arid ASAL",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,26350,7698,18652,1476,0.292144212523719,0.707855787476281,0.292144212523719,"OND","OND",2024,2,"2025_OND",431.494140625,143.831380208333,0.350378751039425,173.061508178711,85.6399230957031,-0.336439469847798,84.4231197878628,511.108973121643,236.639394696051,22.3997472127279,22.8814239501953,21.9629325866699,0.918491363525398,0.570645335005946,21.9296889623006,0.563622176647186,0.578291714191437,0.540991544723511,0.635861519364294,108.481421218769,0.51955640912056,65.4728492101033,59.9747538566589,11.0972907642523,54.375558445851,0.30499184379975,0.276105336844921,0.163314621333333,-0.117408378670613,0.163314621333333,"Normal","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kisumu_2025_Feb","Kisumu","Urban",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,11060,5146,5914,240,0.465280289330922,0.534719710669078,0.465280289330922,"OND","OND",2024,2,"2025_OND",463.285934448242,154.428644816081,0.6832873601002,271.309112548828,66.1805877685547,-0.0875777374561986,97.032129002447,477.456219100952,161.802360557643,22.8085378011068,23.269359588623,22.2503814697266,1.0189781188964,0.925694261438902,22.4415993372599,0.62659478187561,0.662708580493927,0.59638911485672,1.36940170320657,108.934908604381,0.5752010901769,69.3853696187337,64.204728603363,9.31182970603305,60.0735399127007,0.407096281647682,0.540321777264277,-0.400890720666667,-0.150331089893977,-0.400890720666667,"Normal","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mombasa_2025_Feb","Mombasa","Urban",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,30963,14643,16320,372,0.472919290766399,0.527080709233601,0.472919290766399,"OND","OND",2024,2,"2025_OND",178.555271148682,59.5184237162272,0.179336646775975,71.7774200439453,52.2850685119629,-0.575197876296512,71.6385317914635,249.244738388061,122.895911394047,26.4823131561279,27.6165885925293,25.4041500091553,2.212438583374,1.78221766305554,25.8582250595093,0.403852631648382,0.411018431186676,0.392343521118164,-0.409032438751675,93.460397572244,0.432110971212387,42.7346597115199,38.5873943567276,-4.57181130846342,47.3064710199833,0.307496413588524,0.26592015226682,-0.722492523666667,-0.0243929425875345,-0.722492523666667,"Mild Drought","Mild Drought","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nairobi_2025_Feb","Nairobi","Urban",2025,"Feb",2,2,"Post-Short-Rains",2025-02-15,43187,16768,26419,552,0.388264987148911,0.61173501285109,0.388264987148911,"OND","OND",2024,2,"2025_OND",151.524934768677,50.5083115895589,0.907691814515928,103.333541870117,21.0998229980469,-0.303640971362164,81.8529334220013,185.118514919281,110.635860502949,19.5991738637288,20.3386383056641,19.1963424682617,1.1422958374024,1.20969072986289,19.173467763265,0.508531858523687,0.546718180179596,0.437519818544388,1.62890104428096,116.486169531633,0.436559859911601,65.5282398064931,58.5224330425262,13.4987851977348,52.0294546087583,0.261919170618057,0.244734855989615,-0.0817536066666667,0.113367192447185,-0.0817536066666667,"Normal","Normal","No Drought",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baringo_2024_Feb","Baringo","Arid ASAL",2024,"Feb",2,2,"Post-Short-Rains",2024-02-15,23088,5313,17775,5112,0.230119542619543,0.769880457380457,0.230119542619543,"OND","OND",2023,2,"2024_OND",305.046611785889,101.68220392863,0.552488392271241,165.651077270508,60.3713645935059,0.241441166579921,110.942781575598,274.958503341675,124.618799976906,23.091578801473,24.2029914855957,21.4357070922852,2.7672843933105,0.858675223184542,22.3830828348796,0.539648234844208,0.554532825946808,0.530102908611298,0.29628565815047,103.648728299819,0.520651091138522,60.1650516192118,57.4957549571991,4.5259515941143,55.6391000250975,0.994930207729338,1.3540783127149,-0.313436458666667,2.29336373011271,-0.313436458666667,"Normal","Normal","No Drought",0,0,0,0,8.2107400894165,23.6754417419434,0.483969539403915,51.5022277832031,234.233181953431,412.495816230775,661.82952785492,771.306534945966,23.1047134399414,23.143772761027,0.524270445108414,0.515696595112483,57.5433095296224,53.9353306094806,0.358245700333333,2.15614700317383,1
"Embu_2024_Feb","Embu","Semi-Arid ASAL",2024,"Feb",2,2,"Post-Short-Rains",2024-02-15,3835,1158,2677,48,0.301955671447197,0.698044328552803,0.301955671447197,"OND","OND",2023,2,"2024_OND",392.846576690674,130.948858896891,1.01990075234555,283.957305908203,37.7651100158691,0.578336437888728,119.490381853325,328.768366622925,110.797462981362,22.0659656524658,22.8786106109619,20.7692813873291,2.1093292236328,1.0353358211956,21.7119160970052,0.605221072832743,0.721465289592743,0.459606826305389,0.562697781262955,103.047453489584,0.587322687109312,65.5754804611206,51.5905916690826,4.10630504290262,61.469175418218,0.93281094233195,1.14600412050883,-0.258390989,2.13599654038747,-0.258390989,"Wet","Normal","No Drought",0,0,0,0,64.4805221557617,21.753547668457,0.68606436252594,76.9330561161041,419.561988830567,506.539089202881,769.11428642273,872.040774822236,21.800479888916,21.5552463531494,0.680706918239594,0.566077510515849,74.0229686101277,66.9249594211578,0.432571385333333,1.81693983078003,1
